ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
GA-249,Schley County,Georgia,66.1,125,2.2,63.8
GA-251,Screven County,Georgia,66.3,122,2.2,64.2
GA-253,Seminole County,Georgia,68.8,125,2.1,66.7
GA-255,Spalding County,Georgia,64.2,122,2.3,61.9
GA-257,Stephens County,Georgia,62.2,124,1.9,60.3
GA-259,Stewart County,Georgia,66.2,123,2,64.2
GA-261,Sumter County,Georgia,66.9,126,2.5,64.5
GA-263,Talbot County,Georgia,64.7,121,2,62.7
GA-265,Taliaferro County,Georgia,64.6,128,2.6,61.9
GA-267,Tattnall County,Georgia,67.6,121,1.7,65.9
GA-269,Taylor County,Georgia,65.2,121,1.9,63.3
GA-271,Telfair County,Georgia,67.6,124,2.3,65.3
GA-273,Terrell County,Georgia,67.3,126,2.3,65
GA-275,Thomas County,Georgia,68.3,124,2.1,66.2
GA-277,Tift County,Georgia,67.4,124,2.1,65.3
GA-279,Toombs County,Georgia,67.4,121,1.9,65.5
GA-281,Towns County,Georgia,57.6,128,2.4,55.2
GA-283,Treutlen County,Georgia,66.9,124,2,64.9
GA-285,Troup County,Georgia,64.1,126,2.4,61.6
GA-287,Turner County,Georgia,67.2,126,2.4,64.7
GA-289,Twiggs County,Georgia,65.6,118,1.6,64
GA-291,Union County,Georgia,57.4,123,2,55.5
GA-293,Upson County,Georgia,64.5,121,2,62.5
GA-295,Walker County,Georgia,60.6,117,1.5,59
GA-297,Walton County,Georgia,63.6,128,2.7,60.8
GA-299,Ware County,Georgia,69,126,2.6,66.4
GA-301,Warren County,Georgia,64.7,127,2.4,62.3
GA-303,Washington County,Georgia,65.8,126,2.2,63.6
GA-305,Wayne County,Georgia,67.9,121,1.7,66.2
GA-307,Webster County,Georgia,66.4,126,2.2,64.2
GA-309,Wheeler County,Georgia,67.4,124,2.1,65.3
GA-311,White County,Georgia,59.9,128,2.4,57.5
GA-313,Whitfield County,Georgia,61.5,121,2,59.5
GA-315,Wilcox County,Georgia,67.2,125,2.4,64.8
GA-317,Wilkes County,Georgia,64.6,129,3,61.6
GA-319,Wilkinson County,Georgia,65.8,119,1.8,64
GA-321,Worth County,Georgia,67.4,126,2.2,65.2
ID-001,Ada County,Idaho,53.3,124,2.3,51
ID-003,Adams County,Idaho,45.4,124,2.5,42.9
ID-005,Bannock County,Idaho,46.9,127,2.9,44
ID-007,Bear Lake County,Idaho,42.1,125,2.9,39.3
ID-009,Benewah County,Idaho,47.9,126,3.3,44.7
ID-011,Bingham County,Idaho,46.5,126,3.1,43.4
ID-013,Blaine County,Idaho,44.1,126,2.9,41.1
ID-015,Boise County,Idaho,45.1,124,2.5,42.7
ID-017,Bonner County,Idaho,45.7,126,3.1,42.6
ID-019,Bonneville County,Idaho,44.1,128,3.2,40.9
ID-021,Boundary County,Idaho,43.8,128,3.7,40.2
ID-023,Butte County,Idaho,43.5,126,2.9,40.6
ID-025,Camas County,Idaho,43.7,127,3.5,40.2
ID-027,Canyon County,Idaho,53.7,124,2.5,51.2
ID-029,Caribou County,Idaho,43.5,125,2.7,40.9
ID-031,Cassia County,Idaho,48.3,126,3.1,45.1
ID-033,Clark County,Idaho,42.1,127,3.1,39
ID-035,Clearwater County,Idaho,45.9,126,2.9,43
ID-037,Custer County,Idaho,40.5,127,3.4,37
ID-039,Elmore County,Idaho,48.8,125,2.9,46
ID-041,Franklin County,Idaho,46.6,128,3.6,43
ID-043,Fremont County,Idaho,41.7,128,3.2,38.5
ID-045,Gem County,Idaho,50.8,124,2.3,48.4
ID-047,Gooding County,Idaho,51.4,128,3.9,47.5
ID-049,Idaho County,Idaho,43.7,126,2.8,40.9
ID-051,Jefferson County,Idaho,45.4,126,3.3,42.1
ID-053,Jerome County,Idaho,51.2,127,3.7,47.5
ID-055,Kootenai County,Idaho,47.8,126,3.2,44.6
ID-057,Latah County,Idaho,48.4,126,3,45.4
ID-059,Lemhi County,Idaho,41.8,128,3.5,38.2
ID-061,Lewis County,Idaho,47.9,127,3,44.9
ID-063,Lincoln County,Idaho,48.9,125,3.7,45.2
ID-065,Madison County,Idaho,44.6,127,3.1,41.4
ID-067,Minidoka County,Idaho,48.7,127,3.4,45.2
ID-069,Nez Perce County,Idaho,51.1,126,3.1,48
ID-071,Oneida County,Idaho,48.2,127,3.3,44.9
ID-073,Owyhee County,Idaho,49.5,127,2.7,46.8
ID-075,Payette County,Idaho,53.1,125,2.7,50.4
ID-077,Power County,Idaho,47.5,125,2.7,44.8
ID-079,Shoshone County,Idaho,44.9,126,3.1,41.8
ID-081,Teton County,Idaho,41.6,127,3,38.6
ID-083,Twin Falls County,Idaho,49.5,125,2.7,46.8
ID-085,Valley County,Idaho,40.9,125,2.6,38.2
ID-087,Washington County,Idaho,50,126,2.8,47.2
IL-001,Adams County,Illinois,54.2,113,1.8,52.4
IL-003,Alexander County,Illinois,58.9,122,2.1,56.8
IL-005,Bond County,Illinois,55.7,114,1.7,54
IL-007,Boone County,Illinois,50.2,124,2.9,47.3
IL-009,Brown County,Illinois,53.9,114,1.7,52.1
IL-011,Bureau County,Illinois,51.6,121,2.7,49
IL-013,Calhoun County,Illinois,55.4,113,1.6,53.8
IL-015,Carroll County,Illinois,50.3,119,2.9,47.3
IL-017,Cass County,Illinois,53.8,112,1.6,52.3
IL-019,Champaign County,Illinois,53.2,120,2.4,50.9
IL-021,Christian County,Illinois,54.3,115,1.9,52.5
IL-023,Clark County,Illinois,55.1,124,2.4,52.7
IL-025,Clay County,Illinois,55.9,117,2,53.9
IL-027,Clinton County,Illinois,56.3,114,1.7,54.6
IL-029,Coles County,Illinois,54.2,117,2,52.2
IL-031,Cook County,Illinois,52.1,125,3.2,48.9
IL-033,Crawford County,Illinois,55.5,116,1.9,53.6
IL-035,Cumberland County,Illinois,54.9,119,2,52.9
IL-037,DeKalb County,Illinois,50.6,123,2.8,47.8
IL-039,De Witt County,Illinois,53.1,118,2.3,50.8
IL-041,Douglas County,Illinois,53.9,118,2.3,51.6
IL-043,DuPage County,Illinois,51.7,125,3.2,48.5
IL-045,Edgar County,Illinois,54,119,2.1,51.9
IL-047,Edwards County,Illinois,56.6,114,1.7,54.9
IL-049,Effingham County,Illinois,55.1,117,2,53.2
IL-051,Fayette County,Illinois,55.4,116,1.8,53.5
IL-053,Ford County,Illinois,52.6,122,2.5,50.1
IL-055,Franklin County,Illinois,57.3,124,2,55.3
IL-057,Fulton County,Illinois,53.6,123,2.3,51.3
IL-059,Gallatin County,Illinois,57.5,108,1.3,56.2
IL-061,Greene County,Illinois,55,114,1.5,53.5
IL-063,Grundy County,Illinois,52.4,124,3.1,49.3
IL-065,Hamilton County,Illinois,56.9,115,1.7,55.2
IL-067,Hancock County,Illinois,53.2,110,1.5,51.7
IL-069,Hardin County,Illinois,57.8,115,1.5,56.3
IL-071,Henderson County,Illinois,52.6,116,1.9,50.6
IL-073,Henry County,Illinois,51.9,122,2.7,49.2
IL-075,Iroquois County,Illinois,52.1,116,2.1,50
IL-077,Jackson County,Illinois,57.4,122,1.9,55.4
IL-079,Jasper County,Illinois,55.6,122,2.1,53.5
IL-081,Jefferson County,Illinois,56.7,117,1.8,54.9
IL-083,Jersey County,Illinois,55.8,115,1.8,54.1
IL-085,Jo Daviess County,Illinois,49.4,118,2.5,46.8
IL-087,Johnson County,Illinois,57.7,118,1.7,56
IL-089,Kane County,Illinois,50.9,123,2.9,48
IL-091,Kankakee County,Illinois,52,116,2.4,49.6
IL-093,Kendall County,Illinois,51.8,122,2.9,48.9
IL-095,Knox County,Illinois,52.4,124,2.5,49.9
IL-097,Lake County,Illinois,50.8,125,3.2,47.6
IL-099,LaSalle County,Illinois,51.7,120,2.6,49.1
IL-101,Lawrence County,Illinois,55.8,110,1.4,54.4
IL-103,Lee County,Illinois,51,123,3,48.1
IL-105,Livingston County,Illinois,52.7,124,3,49.7
IL-107,Logan County,Illinois,53.3,114,1.7,51.6
IL-109,McDonough County,Illinois,52.9,112,1.7,51.1
IL-111,McHenry County,Illinois,49.6,119,2.5,47.1
IL-113,McLean County,Illinois,53,125,3,50
IL-115,Macon County,Illinois,53.5,113,1.8,51.7
IL-117,Macoupin County,Illinois,55,116,1.8,53.2
IL-119,Madison County,Illinois,56.1,110,1.5,54.7
IL-121,Marion County,Illinois,56,117,1.8,54.2
IL-123,Marshall County,Illinois,52.7,124,2.9,49.8
IL-125,Mason County,Illinois,53.8,113,1.8,52
IL-127,Massac County,Illinois,59.1,123,2.2,56.8
IL-129,Menard County,Illinois,53.3,107,1.3,52.1
IL-131,Mercer County,Illinois,52.2,121,2.4,49.8
IL-133,Monroe County,Illinois,56.9,109,1.5,55.5
IL-135,Montgomery County,Illinois,54.8,115,1.8,53
IL-137,Morgan County,Illinois,54.1,114,1.7,52.4
IL-139,Moultrie County,Illinois,53.8,114,1.7,52
IL-141,Ogle County,Illinois,50.4,122,2.8,47.6
IL-143,Peoria County,Illinois,53.6,125,3.2,50.4
IL-145,Perry County,Illinois,57.3,124,2.2,55.1
IL-147,Piatt County,Illinois,53.4,120,2.3,51.1
IL-149,Pike County,Illinois,54.5,112,1.5,52.9
IL-151,Pope County,Illinois,57.9,118,1.7,56.3
IL-153,Pulaski County,Illinois,58.9,120,2.1,56.8
IL-155,Putnam County,Illinois,52.2,118,2.4,49.8
IL-157,Randolph County,Illinois,56.7,109,1.5,55.2
IL-159,Richland County,Illinois,55.9,115,1.7,54.3
IL-161,Rock Island County,Illinois,52.1,124,2.7,49.4
IL-163,St. Clair County,Illinois,56.5,105,1.3,55.2
IL-165,Saline County,Illinois,57.2,109,1.4,55.8
IL-167,Sangamon County,Illinois,53.8,112,1.5,52.3
IL-169,Schuyler County,Illinois,53.6,112,1.7,51.9
IL-171,Scott County,Illinois,54.3,113,1.4,52.9
IL-173,Shelby County,Illinois,54.3,114,1.6,52.6
IL-175,Stark County,Illinois,52.4,124,2.9,49.4
IL-177,Stephenson County,Illinois,49.3,118,2.6,46.7
IL-179,Tazewell County,Illinois,53.7,124,2.9,50.8
IL-181,Union County,Illinois,57.5,116,1.6,55.9
IL-183,Vermilion County,Illinois,52.8,114,1.8,51.1
IL-185,Wabash County,Illinois,56.6,114,1.6,55
IL-187,Warren County,Illinois,52.2,119,2.1,50.1
IL-189,Washington County,Illinois,56.6,118,1.8,54.8
IL-191,Wayne County,Illinois,56.4,113,1.7,54.7
IL-193,White County,Illinois,57.3,115,1.7,55.6
IL-195,Whiteside County,Illinois,51.5,123,3,48.4
IL-197,Will County,Illinois,51.9,120,2.6,49.3
IL-199,Williamson County,Illinois,57.2,121,1.7,55.5
IL-201,Winnebago County,Illinois,50.3,122,2.9,47.4
IL-203,Woodford County,Illinois,53,125,3.3,49.8
IN-001,Adams County,Indiana,52.1,118,2.5,49.6
IN-003,Allen County,Indiana,51.7,119,2.4,49.3
IN-005,Bartholomew County,Indiana,54.8,117,1.8,52.9
IN-007,Benton County,Indiana,52,118,2.1,49.8
IN-009,Blackford County,Indiana,52.9,122,2.5,50.4
IN-011,Boone County,Indiana,52.6,123,2.4,50.2
IN-013,Brown County,Indiana,54.1,117,1.9,52.2
IN-015,Carroll County,Indiana,52.3,118,2.1,50.2
IN-017,Cass County,Indiana,51.7,116,1.9,49.8
IN-019,Clark County,Indiana,56.4,118,2,54.4
IN-021,Clay County,Indiana,54.8,124,2.6,52.2
IN-023,Clinton County,Indiana,52.3,120,2.1,50.1
IN-025,Crawford County,Indiana,55.5,102,1.1,54.4
IN-027,Daviess County,Indiana,56.1,125,2.4,53.7
IN-029,Dearborn County,Indiana,55.3,123,2.5,52.8
IN-031,Decatur County,Indiana,54.1,115,1.7,52.4
IN-033,DeKalb County,Indiana,50.7,115,2.2,48.5
IN-035,Delaware County,Indiana,53.1,121,2.6,50.6
IN-037,Dubois County,Indiana,55.9,117,1.6,54.3
IN-039,Elkhart County,Indiana,50.8,120,2.7,48.1
IN-041,Fayette County,Indiana,53,116,1.9,51.1
IN-043,Floyd County,Indiana,56.8,122,2.3,54.5
IN-045,Fountain County,Indiana,52.6,111,1.7,50.9
IN-047,Franklin County,Indiana,54,119,2,51.9
IN-049,Fulton County,Indiana,51.2,117,2.3,48.9
IN-051,Gibson County,Indiana,57.2,123,2.1,55.1
IN-053,Grant County,Indiana,52.8,124,2.4,50.4
IN-055,Greene County,Indiana,55.1,125,2.5,52.6
IN-057,Hamilton County,Indiana,52.9,120,2.1,50.8
IN-059,Hancock County,Indiana,53.5,119,2.1,51.3
IN-061,Harrison County,Indiana,56.7,120,2.1,54.6
IN-063,Hendricks County,Indiana,53.2,124,2.2,51
IN-065,Henry County,Indiana,52.7,119,2.2,50.4
IN-067,Howard County,Indiana,52.1,115,1.9,50.2
IN-069,Huntington County,Indiana,52,118,2.1,49.9
IN-071,Jackson County,Indiana,55.2,117,1.9,53.3
IN-073,Jasper County,Indiana,51.5,114,2.1,49.4
IN-075,Jay County,Indiana,52.4,119,2.4,50
IN-077,Jefferson County,Indiana,55.7,119,2.1,53.6
IN-079,Jennings County,Indiana,55,115,1.7,53.3
IN-081,Johnson County,Indiana,54.1,122,2.2,51.9
IN-083,Knox County,Indiana,56.1,116,2,54.2
IN-085,Kosciusko County,Indiana,51,116,2.3,48.7
IN-087,LaGrange County,Indiana,50.5,117,2.5,48.1
IN-089,Lake County,Indiana,51.7,121,2.6,49.1
IN-091,LaPorte County,Indiana,51.2,120,2.5,48.7
IN-093,Lawrence County,Indiana,54.7,120,1.8,52.9
IN-095,Madison County,Indiana,53.1,118,2.2,50.9
IN-097,Marion County,Indiana,53.8,123,2.2,51.6
IN-099,Marshall County,Indiana,51.1,121,2.7,48.4
IN-101,Martin County,Indiana,55.6,125,2.4,53.2
IN-103,Miami County,Indiana,51.9,117,2,49.9
IN-105,Monroe County,Indiana,54,118,1.9,52.1
IN-107,Montgomery County,Indiana,52.4,115,2,50.4
IN-109,Morgan County,Indiana,54,123,2.2,51.9
IN-111,Newton County,Indiana,51.6,114,2.1,49.6
IN-113,Noble County,Indiana,50.5,114,2.2,48.4
IN-115,Ohio County,Indiana,56,123,2.6,53.4
IN-117,Orange County,Indiana,55.1,118,1.5,53.6
IN-119,Owen County,Indiana,54.4,124,2.4,52
IN-121,Parke County,Indiana,53,108,1.4,51.6
IN-123,Perry County,Indiana,55.9,81,0.5,55.3
IN-125,Pike County,Indiana,56.6,124,2.1,54.4
IN-127,Porter County,Indiana,51.4,121,2.5,48.8
IN-129,Posey County,Indiana,57.8,118,1.8,56.1
IN-131,Pulaski County,Indiana,51.2,115,2.1,49.1
IN-133,Putnam County,Indiana,53,114,1.7,51.3
IN-135,Randolph County,Indiana,52.3,120,2.3,49.9
IN-137,Ripley County,Indiana,54.4,117,1.9,52.5
IN-139,Rush County,Indiana,53.4,118,2,51.4
IN-141,St. Joseph County,Indiana,51.1,122,2.8,48.3
IN-143,Scott County,Indiana,55.8,118,2,53.8
IN-145,Shelby County,Indiana,54.4,121,2.2,52.2
IN-147,Spencer County,Indiana,56.8,111,1.1,55.7
IN-149,Starke County,Indiana,51.2,118,2.5,48.8
IN-151,Steuben County,Indiana,50,117,2.3,47.7
IN-153,Sullivan County,Indiana,55.7,124,2.6,53.1
IN-155,Switzerland County,Indiana,56.2,123,2.6,53.6
IN-157,Tippecanoe County,Indiana,52.6,117,2.2,50.4
IN-159,Tipton County,Indiana,52.4,121,2.1,50.3
IN-161,Union County,Indiana,53,115,1.9,51.1
IN-163,Vanderburgh County,Indiana,58.2,124,2.3,55.9
IN-165,Vermillion County,Indiana,53.4,111,1.6,51.8
IN-167,Vigo County,Indiana,55.2,124,2.7,52.5
IN-169,Wabash County,Indiana,52,117,2,50
IN-171,Warren County,Indiana,52.4,117,1.9,50.6
IN-173,Warrick County,Indiana,57.4,123,2,55.4
IN-175,Washington County,Indiana,55.3,118,1.9,53.3
IN-177,Wayne County,Indiana,52.1,113,1.7,50.4
IN-179,Wells County,Indiana,52.2,117,2.4,49.8
IN-181,White County,Indiana,51.9,117,2.1,49.8
IN-183,Whitley County,Indiana,51.1,116,2,49.1
IA-001,Adair County,Iowa,50.3,110,1.9,48.5
IA-003,Adams County,Iowa,51,112,1.9,49.1
IA-005,Allamakee County,Iowa,47.6,116,2.3,45.3
IA-007,Appanoose County,Iowa,52.3,114,1.9,50.3
IA-009,Audubon County,Iowa,49.5,113,1.9,47.6
IA-011,Benton County,Iowa,49.7,119,2.4,47.3
IA-013,Black Hawk County,Iowa,49.8,124,3.2,46.6
IA-015,Boone County,Iowa,50.4,118,2.6,47.8
IA-017,Bremer County,Iowa,48.6,120,3,45.7
IA-019,Buchanan County,Iowa,48.8,120,2.7,46.1
IA-021,Buena Vista County,Iowa,48.8,119,2.8,45.9
IA-023,Butler County,Iowa,48.9,119,2.9,46
IA-025,Calhoun County,Iowa,49.4,116,2.5,46.9
IA-027,Carroll County,Iowa,49.7,118,2.6,47.1
IA-029,Cass County,Iowa,50.5,110,1.8,48.8
IA-031,Cedar County,Iowa,50.3,111,2,48.3
IA-033,Cerro Gordo County,Iowa,47.9,119,2.9,45
IA-035,Cherokee County,Iowa,48.8,118,2.7,46.1
IA-037,Chickasaw County,Iowa,47.3,117,2.5,44.8
IA-039,Clarke County,Iowa,51.9,116,2.3,49.6
IA-041,Clay County,Iowa,48.5,123,3.4,45.2
IA-043,Clayton County,Iowa,48.3,117,2.3,46
IA-045,Clinton County,Iowa,51.1,124,2.7,48.4
IA-047,Crawford County,Iowa,50,120,2.8,47.2
IA-049,Dallas County,Iowa,51.1,114,2.3,48.9
IA-051,Davis County,Iowa,52.2,110,1.7,50.5
IA-053,Decatur County,Iowa,52.3,116,2.3,50
IA-055,Delaware County,Iowa,48.9,122,2.8,46
IA-057,Des Moines County,Iowa,52.3,113,1.8,50.5
IA-059,Dickinson County,Iowa,47.5,119,3,44.5
IA-061,Dubuque County,Iowa,49,118,2.4,46.7
IA-063,Emmet County,Iowa,47.7,120,3.2,44.5
IA-065,Fayette County,Iowa,47.5,117,2.3,45.2
IA-067,Floyd County,Iowa,47.8,118,2.5,45.3
IA-069,Franklin County,Iowa,48.5,121,3,45.5
IA-071,Fremont County,Iowa,52.8,111,1.9,51
IA-073,Greene County,Iowa,50,115,2.3,47.7
IA-075,Grundy County,Iowa,49.5,120,2.8,46.6
IA-077,Guthrie County,Iowa,50.1,112,2,48.2
IA-079,Hamilton County,Iowa,49,115,2.3,46.7
IA-081,Hancock County,Iowa,47.9,118,2.7,45.1
IA-083,Hardin County,Iowa,49.3,120,2.9,46.5
IA-085,Harrison County,Iowa,51.2,115,2.4,48.8
IA-087,Henry County,Iowa,51.6,105,1.3,50.3
IA-089,Howard County,Iowa,46.4,117,2.7,43.7
IA-091,Humboldt County,Iowa,48.5,114,2.2,46.4
IA-093,Ida County,Iowa,49.5,119,2.8,46.7
IA-095,Iowa County,Iowa,50.7,119,2.5,48.2
IA-097,Jackson County,Iowa,50.1,122,2.4,47.6
IA-099,Jasper County,Iowa,51.3,118,2.6,48.6
IA-101,Jefferson County,Iowa,51.2,102,1.1,50
IA-103,Johnson County,Iowa,50.9,119,2.4,48.5
IA-105,Jones County,Iowa,49.8,121,2.6,47.2
IA-107,Keokuk County,Iowa,51.1,114,2.1,49
IA-109,Kossuth County,Iowa,48.2,120,3,45.2
IA-111,Lee County,Iowa,52.5,101,1.1,51.4
IA-113,Linn County,Iowa,50.2,123,3,47.2
IA-115,Louisa County,Iowa,52.2,118,2.3,49.9
IA-117,Lucas County,Iowa,51.7,113,1.9,49.8
IA-119,Lyon County,Iowa,47.9,118,2.7,45.2
IA-121,Madison County,Iowa,51.5,115,2.2,49.3
IA-123,Mahaska County,Iowa,51.7,117,2.3,49.4
IA-125,Marion County,Iowa,51.9,114,2,49.9
IA-127,Marshall County,Iowa,50.1,118,2.6,47.5
IA-129,Mills County,Iowa,52.3,114,2,50.3
IA-131,Mitchell County,Iowa,46.9,118,2.6,44.3
IA-133,Monona County,Iowa,50.6,119,2.6,48
IA-135,Monroe County,Iowa,52.1,112,1.9,50.1
IA-137,Montgomery County,Iowa,51.7,114,2,49.7
IA-139,Muscatine County,Iowa,51.2,112,1.8,49.4
IA-141,O&#039;Brien County,Iowa,48.4,121,3,45.4
IA-143,Osceola County,Iowa,47.4,118,2.8,44.6
IA-145,Page County,Iowa,52.4,114,2.1,50.3
IA-147,Palo Alto County,Iowa,48.4,122,3.1,45.3
IA-149,Plymouth County,Iowa,49.3,117,2.8,46.5
IA-151,Pocahontas County,Iowa,48.7,116,2.3,46.3
IA-153,Polk County,Iowa,51.6,116,2.4,49.2
IA-155,Pottawattamie County,Iowa,51.5,112,2.1,49.4
IA-157,Poweshiek County,Iowa,50.7,120,2.6,48
IA-159,Ringgold County,Iowa,52,118,2.4,49.6
IA-161,Sac County,Iowa,49.6,122,3,46.6
IA-163,Scott County,Iowa,51.8,124,2.9,48.9
IA-165,Shelby County,Iowa,50.1,114,2.1,48
IA-167,Sioux County,Iowa,48.6,118,2.7,45.9
IA-169,Story County,Iowa,50.6,121,2.9,47.7
IA-171,Tama County,Iowa,49.7,118,2.5,47.3
IA-173,Taylor County,Iowa,51.8,115,2.3,49.6
IA-175,Union County,Iowa,51.2,115,2.1,49.1
IA-177,Van Buren County,Iowa,51.7,95,0.8,50.9
IA-179,Wapello County,Iowa,51.9,113,1.9,50
IA-181,Warren County,Iowa,51.9,112,1.9,50
IA-183,Washington County,Iowa,51.3,117,2.1,49.2
IA-185,Wayne County,Iowa,51.9,113,1.9,50
IA-187,Webster County,Iowa,49,114,2.1,46.9
IA-189,Winnebago County,Iowa,47.3,118,2.7,44.6
IA-191,Winneshiek County,Iowa,47.5,124,3.3,44.3
IA-193,Woodbury County,Iowa,50,117,2.7,47.3
IA-195,Worth County,Iowa,47.2,119,2.7,44.4
IA-197,Wright County,Iowa,48.1,114,2.2,45.9
KS-001,Allen County,Kansas,57,103,1,56
KS-003,Anderson County,Kansas,56.2,99,0.9,55.3
KS-005,Atchison County,Kansas,54.6,108,1.5,53
KS-007,Barber County,Kansas,58.1,110,1.5,56.6
KS-009,Barton County,Kansas,55.6,108,1.3,54.3
KS-011,Bourbon County,Kansas,57.2,103,1.1,56.1
KS-013,Brown County,Kansas,54,111,1.8,52.2
KS-015,Butler County,Kansas,57.6,117,1.9,55.6
KS-017,Chase County,Kansas,56.1,111,1.5,54.6
KS-019,Chautauqua County,Kansas,59.2,117,1.8,57.4
KS-021,Cherokee County,Kansas,59.2,114,1.7,57.5
KS-023,Cheyenne County,Kansas,53.9,124,3.2,50.7
KS-025,Clark County,Kansas,57.8,107,1.3,56.5
KS-027,Clay County,Kansas,55.5,115,1.9,53.6
KS-029,Cloud County,Kansas,55.6,119,2.4,53.2
KS-031,Coffey County,Kansas,57.2,118,2.2,55
KS-033,Comanche County,Kansas,57.2,97,0.8,56.4
KS-035,Cowley County,Kansas,58.8,116,1.9,56.9
KS-037,Crawford County,Kansas,58.2,113,1.5,56.7
KS-039,Decatur County,Kansas,53.5,117,2.2,51.3
KS-041,Dickinson County,Kansas,56.1,110,1.8,54.3
KS-043,Doniphan County,Kansas,54.6,111,1.6,53
KS-045,Douglas County,Kansas,56.5,117,2.1,54.4
KS-047,Edwards County,Kansas,56.4,113,1.6,54.8
KS-049,Elk County,Kansas,58.1,115,1.7,56.4
KS-051,Ellis County,Kansas,55.5,114,2,53.5
KS-053,Ellsworth County,Kansas,56.7,120,2.3,54.4
KS-055,Finney County,Kansas,55.7,117,2.2,53.4
KS-057,Ford County,Kansas,56.5,113,1.8,54.7
KS-059,Franklin County,Kansas,56.5,111,1.6,54.8
KS-061,Geary County,Kansas,55.6,108,1.7,54
KS-063,Gove County,Kansas,55.1,122,2.4,52.7
KS-065,Graham County,Kansas,54.6,115,1.9,52.7
KS-067,Grant County,Kansas,56.2,114,1.8,54.4
KS-069,Gray County,Kansas,56,114,1.8,54.2
KS-071,Greeley County,Kansas,53.8,117,2,51.8
KS-073,Greenwood County,Kansas,57.4,117,1.9,55.5
KS-075,Hamilton County,Kansas,55.3,115,1.8,53.5
KS-077,Harper County,Kansas,59.1,117,2,57.1
KS-079,Harvey County,Kansas,57.1,111,1.7,55.4
KS-081,Haskell County,Kansas,56,109,1.7,54.3
KS-083,Hodgeman County,Kansas,56.5,116,2,54.5
KS-085,Jackson County,Kansas,54.3,103,1.4,52.9
KS-087,Jefferson County,Kansas,55.4,113,1.8,53.6
KS-089,Jewell County,Kansas,54.6,120,2.6,52
KS-091,Johnson County,Kansas,56.5,120,2.2,54.3
KS-093,Kearny County,Kansas,55.5,116,2.1,53.4
KS-095,Kingman County,Kansas,57.9,114,1.7,56.1
KS-097,Kiowa County,Kansas,56.7,106,1.3,55.4
KS-099,Labette County,Kansas,58.8,110,1.2,57.6
KS-101,Lane County,Kansas,55.6,121,2.7,52.9
KS-103,Leavenworth County,Kansas,56,117,2.2,53.9
KS-105,Lincoln County,Kansas,56.6,123,2.8,53.8
KS-107,Linn County,Kansas,56.2,90,0.7,55.5
KS-109,Logan County,Kansas,54.9,122,2.7,52.3
KS-111,Lyon County,Kansas,56.8,121,2.4,54.4
KS-113,McPherson County,Kansas,56.6,114,1.9,54.7
KS-115,Marion County,Kansas,56.1,106,1.5,54.6
KS-117,Marshall County,Kansas,54,108,1.7,52.3
KS-119,Meade County,Kansas,57.5,114,1.5,55.9
KS-121,Miami County,Kansas,56.3,111,1.6,54.7
KS-123,Mitchell County,Kansas,55.3,118,2.2,53.1
KS-125,Montgomery County,Kansas,59.1,109,1.3,57.8
KS-127,Morris County,Kansas,55.5,111,1.7,53.8
KS-129,Morton County,Kansas,56.7,117,1.7,55
KS-131,Nemaha County,Kansas,53.6,108,1.6,52
KS-133,Neosho County,Kansas,58.2,110,1.4,56.8
KS-135,Ness County,Kansas,55.9,114,1.9,53.9
KS-137,Norton County,Kansas,53.4,113,1.8,51.7
KS-139,Osage County,Kansas,56.6,118,2.3,54.3
KS-141,Osborne County,Kansas,55.3,118,2.1,53.1
KS-143,Ottawa County,Kansas,56.3,118,2.4,53.9
KS-145,Pawnee County,Kansas,55.8,108,1.3,54.4
KS-147,Phillips County,Kansas,54,112,1.8,52.2
KS-149,Pottawatomie County,Kansas,54.8,106,1.6,53.2
KS-151,Pratt County,Kansas,56.6,105,1.2,55.4
KS-153,Rawlins County,Kansas,53.7,124,2.6,51.1
KS-155,Reno County,Kansas,57.1,112,1.5,55.6
KS-157,Republic County,Kansas,54.8,120,2.7,52.1
KS-159,Rice County,Kansas,56.3,109,1.5,54.8
KS-161,Riley County,Kansas,55.3,108,1.7,53.6
KS-163,Rooks County,Kansas,54.9,114,1.8,53.1
KS-165,Rush County,Kansas,55.5,109,1.5,54
KS-167,Russell County,Kansas,56.4,121,2.5,53.9
KS-169,Saline County,Kansas,56.8,116,2.3,54.5
KS-171,Scott County,Kansas,55.4,123,2.7,52.6
KS-173,Sedgwick County,Kansas,58.1,114,1.9,56.3
KS-175,Seward County,Kansas,57.1,112,1.7,55.4
KS-177,Shawnee County,Kansas,55.8,112,1.8,54
KS-179,Sheridan County,Kansas,54,117,2.1,51.9
KS-181,Sherman County,Kansas,53.8,125,3.2,50.6
KS-183,Smith County,Kansas,54.2,116,2,52.2
KS-185,Stafford County,Kansas,55.8,100,0.9,54.8
KS-187,Stanton County,Kansas,56.1,114,1.7,54.4
KS-189,Stevens County,Kansas,56.9,117,1.8,55.1
KS-191,Sumner County,Kansas,59.2,117,2.1,57.2
KS-193,Thomas County,Kansas,53.8,122,2.6,51.2
KS-195,Trego County,Kansas,55.2,114,1.9,53.2
KS-197,Wabaunsee County,Kansas,55.7,116,2,53.7
KS-199,Wallace County,Kansas,54.2,123,2.8,51.4
KS-201,Washington County,Kansas,54.1,111,1.8,52.3
